name,ownerAddress,publicKey
SSVmine,0x4cC54cb2e27d74967831F7AF748Ea793ABA5989c,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424d4868425a554d3055444a73626b316e54484a434d55646e646c6f4b566e5274637a5246647a424a5a6c703064475a5855336c6f56306b725a7a686f516e565457573953576a4a6856454a795156563161444e44616e4e6c53465a71614445346355354f53327433626e68544d6d553162677053576c56364d46685852326455615656504e544e73526b4a4b563342325a6a5a5164565a6a575851774f476733626a6847574464475232564963315a30656a4a6b567a6c6b536b6c514e445272576c463663573879436c566b4d546c32654531754d314a43534645775a32684c6356466c613235555546566b596c6c514d6b5678546a565362315a6c51314e525632746e61477868535442544d486b314d3364774e6b70354e316c335258554b4f574e615a473558616b393663305a455a6c4a326254685a4e3155314b314d7951544e735955783361314931536d68346147566c554846695930684d55575655543235465a6c6c73566a4e504e55523163454a6b655170594d5845315330513263564e615230316d4d57747556457858555852464e444e53617a5a775a6a6c6c557a68615155354f4e473935534445315630565653576c4951544933595468424d585a55534846364e6e646f436e6c335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
beaconchain,0x4cC54cb2e27d74967831F7AF748Ea793ABA5989c,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424d57315354446b304e6b68475a6b387a6245783651553972616a514b554764324e4556765a6b746f5348527a647a5677626c6871564868365a5842314f557854595756314e537453564863775a45644c596b55355546703656565578515856446456467a4e454a4e527a466f4b7a41324e5170536344464952464e34645756706330307a656c684a526a41344e303831595574695a6c6c6c545552785a3074564e45354d523274544d55354e566b39514e32785a534456704d326849656d51354e3046554b324e78436a5a5262316c72636d6c3361454578526d7442576c4d7651584a4c4d57466a546d7331526a684455325a454d45315756314a55636e68734e485a756143737a5357704f4f456c4e53544a6c64446c76526b4a7455306b4b564739504b3278615a79396b537a4e4553477068513349775a6b6436526a524f554846554e48464b4d47564f4e327332546a524f6348424d5a444233656c646d576e4a6c4e4739494e6b4e5955544a57563352445451705861454978646d70364e6e4a59556d49345555314c4d566c5a4d586c6d51335243534449344d6e46585331564a637a5179536d7447566d6469556a517a4c3267796330313462445a7a53486c58556c644d62334572436a64335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
DelegaNetworksN1,0xee1783D97D54CF878adaacB9cb744D553EB5D33D,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424e475a4b4d336c4f546b39564d7a453451314d305257644e516e6b4b533273334d33467a544456694e6d684754577445596c4e6e646a685a5233513462466457516b68594e7a4e49526e70725a4767334d574e7a647a687262454e6b595849305a6d31564d47744a596e6c734e564a57556770584d474e68616e6f30566a6b7865456c575248466b5a316c5962336850566d4a5a623341334d45677252324a3454444d7655334674646b685463314d3251334271566c64596330673352455a6e4b7a5633556d316e436d4651646c5a714d5670795a57686f63544e6852314131536d6c6b646e4a616446417853544252536b70425a7a497a62325132526e4a7564315a6d526e6b7a636b46564f57786a4d6b5273613364795930357a526b734b5431687061553156553231724e6d3549576b643252325a6a576a6454626d527152437452515374464d47457655334e4e526b563363557835636d35474b32684e4d46513253325247626a5a7052566c565557464e5167703651586c5764306f7251557848546d354a4e55684e5a544a695158705353456c724e4756535a43744d5430396d656e464e537a56546332396f6148467a523268684d326c4e54445271626c6c6f59327456566e4655436b4e335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
DAppNodemgarciate,0xa33Ff32C48cc7eE58F8d7329FF9Abe3558aB1204,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424d6b46594e30746a55315a695256567a61324669516d646e576c6b4b4c305634566e52454e444972566d6c7864466846555777774d316c6e635646324f5668715755315853453972646b314b5446426a5131525055575a7955326c4951326335595646365654564b646c6842596e705a6167704255314e73636e46434e30354f5456557853316c5a54545a71546a64354d6974365a45747156544d31565570794e7a5a6962453549656e4a4257474533536a424754334e68576a4e3159304e455348707363586459436d637256486b774e314243654551304d437454565452426455784662455a3661466c30614652425a455532596a64734e474e78633235534e6e6c4955476850526d74465a316871646c6f7861474e5a4f4745356556414b516c6f794e3235515a6e4132576e56695455686c51574651556b744d4f5563315a6d564a6555317756466331595442585344563561446c4a6545466b543246734e6b784c5932523454477049575530724c3270445477704a516d567956586c69646b31474b305533527a64795a3156704d58684b4e476834565568615532464a56544669596e4a494d32673152324d7253574a4e5530705655326c5a556c4647626b705854335675636c4655436d78525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
DAppNodeLanski,0xcA5720267Fcb7ccA13007AfA096ae01B0864f765,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e4255555642656c56354d4770734e6e644f616c513054554577636b35744e44414b4e4455764e7a4271636a59724e56686e4d456c785748567665465a364d6c424a5279396864475977546d77766348424952693878654570525a537445616c567a55566c35564864534e566c695458564b4d6c6c475a776f30515446475a554a695a5456484d5649304d5756776257347653315a73656e427a5355644a63486435536b74336130314e546d6c6e614752344d6a4a70566d7854526d63764e474a6d524552424d4855784e33704b436a4252646b6731575570344f55564e5745557a5a316c46635842426546597656306c5a4e6d74524d4773725131566c576d45324e47747757565a5a5156464b533064364e307057547a5249555530314d4668535130594b4d6d5a4d4f446c6a556b465a537a4a76516e5a3554444178546c4e515a334a34556d64744b33645357454636516d567a4e6e42725333564f566e49335530566f6548643651325a4c525570785230566855554e4a4e67706a516c645a62314643554339505656566b646e6847555664534d6e466f63324e75543249314c7a6c4f61315a6f556b466f4e456c58535749334b326c6a5657526163576b32566b4e5965484e4a63544a6e57444e70436e6c525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
tfValidation,0xd36e44EFf4160F78E5088e02Fe8406D7638f73b4,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424d44466a5932314c4e564a326556705162457858633149354d30344b525468315455467564556479596c685951793833613156585532593256467055625852724f473833534546515a324a734f584e6f643034726345745361544e79576d347262317076566b73305457527562586b324f41704954334278646d466d6245524e534568754e4452485a6d746b616c566164444d7952327879634739695645646e54566c515655566a4e6c6b30566e49724c314e6861475a494e6e6c3256546c434d557443536c6476436a46365347513251306448596e524c62317073596e6c594b30347a5354465956336776563252794d303971633252565a31567851316469626a493354304e30556973305957784364474649546d6872566d396e556c594b556e4e4b646d354b626e59354e466c315356684a62556c43557a42314f473547557a466b636d70494d6d4632616e685763555a6b536c68566155517959544a495a6e706f55454e316145343164484178535539455a4170366545746154304e4352464e6a56336333564756485a6d4d77546a457a5132686c616e5a6d597a6430576a464965537476655864324b304653596d7853516c673264314277656b356c656b4e4c5745553059335530436b78525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
Tropicar,0x5E8d37F285d477CC32a8d890E3190fcd65e2a9d0,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e4255555642644664544d45557861455a4953464e724d554e5259557053616e514b656939755a32706163564a775933513555484a31615856455932526b56314a555130566b564746525a464d7a566b78556258646d536d4e475232316f4d5663346130566a4f545636516a4e43647a466e5645785263516f7a4e31467557546c724f43746163484e4a4d46637852475651566a6c58625778525356643356457057616b70785a445657535759305231464b5256564e4f445930616e5a3361324a434c3356366248426e53584258436a6b774d32394f626e70536557465251573435656c4a57625573344b30527961315a485130467661484249614551355156417754306b32625649355354426a4d575657553031494d6a63324e55453554325a6a636c414b5648417754445646516a4a6859546c49616a684351326b314d4531495a5574754e6a6469595752785a56464b61324e5a4f5846545130746d5232466d596a5a4a54457779636d6c784f466378576c4e7a52555272626770575955453062305a694d565632636d5a7356557075535574695457303361336b7a62336b796130314d615442424f4646454d445a42635339325331704b4b7a4e7362486f345645684857555258516e52694e306776436d4e335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
Vortex,0x9f5b5a303d6D75E45D6d6dAed3C3E4D25F8Ec873,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e425555564264315a6a5648687555324a585a575533616d5672626e4a6f4f47634b5432356855565630563364335247355a55314677625451356332746c54555a4f5657593253453169526e4e50516b396a5a544a6d646b7379553277765744524c4d5773786346644b4e307057656e4631626b6c525467703156304e315a5556694e476476656e7059636e5a30546c46764e304e496456464761465a4c52317051593159794e6e42464f5535694b7a6446546a5a47596c6854554868735a484e7752546c766230497965697434436939434f4642574e484e7855444a43646d38765247785957584e49526a51334b304646617a51325a32685657484d3355327844564670365745465265586472516d5a4f613352514d4868705330744e4d455634547a634b5445566f4e456c3664576433576d35305a464e5556323035524852434e32354d5a54465164556b79556d6f77636e597a6547527754556330554734314e576c786557314b5a303472566a5236574656734b7a59795951703352444a684e5663794b32314e596d56526333673262475a36627a523456566f7a64454a7352585678576b6c775246683165565a485245355156475630615670365a6a645061584e426357567a566c6f7a56326c61436e6c335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
duytu,0xF82e8BC7E11A22B5ab835CA25A477203a97BDB16,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424d447377595664454b335269626e647a5956644c596a4633556e454b4d307868655738724c3164536547683361564a30615846734c30646d5a476f7a61485930556e68354b314677567a6836363636524b31644a4e6d4a3156466334627a4e325a6d737964444d774e556c51525464435641705a52335a6f533636364d464e6f596d6c485658565163587078516e5653546a42364f5455785633566c63454a775633526b655464556144567354307731635451335245467162464644646939354e6c4a4c5a7a4d35436b396e54585a6e5a3142614e54524e57484a5a634664494e6c4a716133686f5655787657585178544556424e30357055334a4855334a7164477843546c5a69524852356436363657467030536e4e6b4d32746a62544d4b4e6b7730616e5a4864324930526a6871546d6c7a535555356557464c64324a31536d563664487047646a593159585269563235685646647a626d673162444e725a3035754d6c4a4c576b74715a317079636d52476441707554327433566d68364d324a44525446555a57707561316b774c7a4e3451544249576a564f4e4339495555463152697432546c6c596230343061444269636e5654646c566d5a54424c546e64764d444e4651336c33436b6c335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53305500000000000000000000000000000000000000000000000000000000
79anvi,0xd7F6bad6Fc716b889F84a94fEE046188f08988ce,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e425555564265553578516d6875576e525461324a31616c6b786447686a5447734b4d476469566d7842656b6c59626d526a61537476616d74555247394c526e5a43516c6447525446785a6b356b61314d725a576458566b68546245704d563359725457784b6355316e536c4a6d4e47684f6253394752416f32556e6c334c327434566a45794d335977556d704757476c79613170775743744d62306874576b5a6862584647526a6c34546d6c73646b63356332394f5a6b786b5254524b534664534d3170496155686a61314579436c644a617a52324d335a355631644f6357783052457873564646474d564252526b35324e43394b4e7a5268656e703352324a79636d78354e487079596a5a315369747a5657566a5a7a4d31647a424e5a7939514d45304b5a47565363577073544756524e326c6e516b78746457706f595670366247524553334131626b466c616d7334566d7833535651764c33707054314a78527a4254646d4a45616d5935546c5a6e4f485a684d314649527770535156686157564e7357697459556e567555304a78656d7457576d464261456c364d456f3156565a366446423563576c4a526b354f5654644663314e306358527154475a3564444131596b5268557a4a705a30706c436b78525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
Path2light,0xadD776b7B31863d314e370ac83D7b0C9e79673FD,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e4255555642656d6c694c7a4654526a6c4f52544e32626d5a47593256796155454b5a6b4a505658564e546d35464e6a5531593170315a453148537a4650616c4661596a4e48576d5a57526b646e527a4e7063474a56626a55775a30704e4f46524c53554e4a64456832515546316257686d55477078566770464d33424e4f48704d4c335a334e6d4e444d334e73646d3432636d46524d466c59555446785a335a73595456495a585578543264585245646e4f46466956485a496454467855555645626d465162575978616e4e69436d34325a564e42596d354763454a45566c6c33516a4e705754424f525642594d6d4e694d57644e626c55725a3370584e6d45356369397a4b3046354b7a63776133526a546d5a3054486735654559345a315274646e494b6230564659584a79596d7875624870555a4870714e7a6431546a6870547a5a515357565463444230646e70485a6a4e78597a4a3162476f7859574a785344685361545653626b784a613035445343744455553876517770504f456c5154554e53563152445530705956444a5156314e7161475a6d654735716332645252575243576d526f4e566842556c6c525630747252586f334e47316c546a67794e33466a63304a6863307050576d6468436b52335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
Voss,0x95Ed2E550a3A90232ae664312280B908f91C5b07,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e425555564265584e694f586c776447457a635770684e3355354c314e76547a454b626b35684d6a59795755786e616e68684d446833644641326244466d5a556c44633246336247497a64326c7663446c6d6545466c536c68565258423655576457613052794e30706b4f48597a4b7a5270566b743461417076516d4635515842724e455a47625468775356524c5658564257697474636e524b52465a6a59334978554778705533644c4e6d677a547a46434e584a475a444a6d4d48527a55585a524e3077774d3274754d6e6c55436c5934566a464664336c43623156574e446c6c566b525959327730515856496257356d526a467453576475646d7730645649344d324e7861584a314d5855354d5731715344464762305273576c4244533259325346674b575735786355746a524568744c326871513349724e57354f4e4642524f57316a64316f314e326f3262576856546e64694d544e6f536c637851336c6e63586c576231644963577052636c64734d30467365553546614170775a32733552323151554563305469743563553148616e4e32553064524e7a4a694f444572536d786b567a5247516c683459305679566b6849566d30725a553969596e646956486844534539434d474a3353323144436d64525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
ddxof,0x6d5EDdEcC7528C5C06b500D5188c13da1885c151,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e4255555642646c4e6e624768495448684961444242526e6c4e5a315a72516c554b547974685530684a5a69394e56553146526b315a5258413153336f775257467456467076544568724d6b6c5559304e495a4773724f574e59566e417956586c734d7a4e534f58526f57464d33516d6c706433465956517068654851725455567661574a36596e5659596e4a344d55355355697476526a4646634574734e79747957485a314d465a485547566b5a45686c5a46707a6257786e53327447556d6879546c4a5a5569744964325179436e5658536e526a4f43394d6444685764797449596d5933516b52565458706a63574a7052334657635338326245356962554e34566e55785548466b59334e4c526a56494d30745659557470546e64314f4668355630554b52793831616b356c54486453645735594c307834534574704e557330526e7074595763795a326452536b4e4361584a34546d68795245457655306c6c595668734e6c4269574646334e48567159564e6b556d46314e5170476457647a636d5a7a636e4277526a4a6d4d6b787a56465657616b357a5654566f62444a75546d497251316334626c4e7361334a47596d354959304669516d74504d55465754577778564668434f58565562557461436d68525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
FerroDappnodeDAO,0xbeE3003A3f80a42E97b867d4A8e9c080f65947A4,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424f566f774f554e35556a64535a454d324e3246455343746a5247384b65464a36644546764d6c4e584d565644526e425853314a31566d644e536c644e563064334b32684b546b354761314e784c79733265555275534446504b7a426b4d33463255485258576c6c694e6d68544e564a55656770586154686962564e6c4b323953536d52764e4778426330747255554e6d6346567862564a45627a4a776547746859576f314e554e5355546474516d566d564652714e7a59724e55746a65575630656c5a346232777a436d78354e474d7a4d454e4761564e74536d68484c31643662454e61517a457a56446855533156525557644c597a453161325a4759544e4765456b3155474670546d7056526b35456554646a5a544a3162304e365a30344b4e4652544d6c6c7552304e4b6132303452474d3055474a4c5132493461554647566e4e56616d524e61475a6861546c47527a4a4a62454631636c7032546b7833516b4a4f57464a36564768456558565664466c50546770455a48464a4d3168735545644d4e486f325745387a61464a526232464e54336c68634664775657497955474e795a477078636c4e51556c6c5355316f72613064435a564e47656d68716330744c5a6e64364b334132436a52525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
Stereum,0xA1DDc7ed6E7b9179C68cDEE24a5e47dE930061eE,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424d6c526a4e445a3463576f724f457871516d466f574842356230304b566b55784e56426b613055725648424f6147527363574a746247746d6257395255455a47596b56794d30777262325269576a64465158646863437445516e4a504e6b6c4e4b336c4b54445249546a517a596b68495151706e51577476646c465154556846596b4661546d6c694d6c46554e44424553475a774c316b356255647752576c6a64555274635656595654526e546b745a6448467a4d7a4a3054554a6862545a714e6c703455324d78436e46734d6d4e4b4d5570555446566b5448686856584254547a56695744524b536b4e54516d3944513064455a31686a4d474a4b61445934547a6850553078534e48467a6555557a5a5746685979394f4d446c315955594b635578706545673455555a365a6b564554304530576e5579613270324e325630616b744b59324d3451585a4b59565a4f52555a48655763346355464f644339594c336c4d523342475a5664365a5746425647354e5967706961444a6d644856314d55526b63304a465747704857565a44564752614b7a56796357706b627a647655446c49536b74365245453365445635566c4e6a4e324e6e564668465a306c5a5343747555444a4b4d6e564f436a52335355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
Stereum,0xA1DDc7ed6E7b9179C68cDEE24a5e47dE930061eE,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e425555564265554578554449775931644c616c4531515556594b304a736247734b516c423251316c494f544674656c467261444232614667334f565255546c42555633426d546d784d536c4d3153324651516b70615433565363577456574374765130396f4f57517951544932556d39345a437335527770325230705a646b647257545172595756444e30466f53325a36626939745532706a513152465545355152325642576c52545956517762315a774d32706c56316c78557a4244643159344f584a7463445a734d446c33436a64434d45314a5932704f5954566c6147644c5746564e636b52786147777752474e5651553178546b39455654597254444642546b56335531426d565451796446646b5557524d4e5646704e6b34304f5670444e58554b6255524c4b7a5a3163474655636c6c4b64316c70656c5257546d4669646d6c6a4e5567354d6b597a566d5276614570436179397a516c687261454e4d656b70685532747a616a68314f4668564d6d704e64335a5856416f725a6e463455444a6a4e574e3351325a3164304a345a6c52435456644b52437461535559304b7938305a6c593463336c6b656c424c656a5668623156334e575977626d46724d6d5135546d6845543264434e557048436d68525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
StereumNET,0xA1DDc7ed6E7b9179C68cDEE24a5e47dE930061eE,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e425555564264315a4a61466372526b78615345566c53793956655774435457514b565656755457637a65446b72626b35556344524e544338355456684b5931644f616c6c6b4e306c74566e64754f475131516c564d636c4668576b5a4c513046584c33517856454e536169743051565a5952484633637770326456564355455a5a5648464c61586435526b564e4c79395757474e424e45466859555976646c4130595773344f56425759304e764b306f355a6d646d4f43397351316833535845324d44426a526b45334d6d6f79436b6845546b39505547643352546c6d644849764f5864464e6b4a7a565641785169394952446c5663454e52556e6c4e6379397261564256516e4e576354683361544a6b63575a6d526b786a56324e7a634452475958594b5345517a4c314d314f453572634767326132303063474a6a555563314f4849316430705a6230784e6347746f5330784e5a456f78546b644a6146417254464a6f4e4564774d7a464b5445396b5a484e784c3255314d516f7a55444a77554452755933467255444a4b55484a6a4f57466b576c7036654659344f574e6b4d6a465353484e496558426861315978595846514f5763355633464d615642764c33525556555a7261304e4a566d6c47436d31525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
anvil,0x1b1627B632f774b4B95CFe28eC03d8F9C5847F0B,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e4255555642646c684a5630565354474e6d5957465a4d6c51764c3346586556514b63444253535559354d6c6c45636b313264574a6b615374564b324a6c64544a45576b744461306469646c4e69616e464c544578455a6b6c4e646b5a6d55553546627a52344c334e5054577845526b68685554497a4e4170354b316479534756314d5774515a565a50546b68564e6a685154475670516d5a774e553573556c4e5852546b33566b645155475a4a6345706e61314a775132745555325530596b35764d324a45563074304d334277436e5a6e4d544a755a4468445a316448526b6b7753325270596a6772556e566955486731636b457659316477566d357352553130576c42544e55745963485651646d6c43616e4e4d4e456869596a6331617a6432596e594b64305a3456454a7557475a474e48707754304a6d54306c7951305274615739724e6b39316147706f6432316f576e5a35596b5a6b644552304e6a644f4e46417951334a444d306b7655453134536c52425a6e4a70544170425657683155576c4e61306b76645531536254467a554338304e6c5a794b7a4a4e55537453536d35444e58707051336c3561564e706331644a533364536256465956464e3063454a314c30566e52566f7764306730436c68525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
BrothersInArm,0xD9baA3a44Ad6f1c10a619a0DB3A4cA75E384d62B,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e4255555642626a5256633252475654637a4d6d4a5755334a6f545738344d566f4b4e6b684257486c7655324631627a46346255686e5a314e47515755795656704e6469395a526a56534d4459324e7a4a4a5646645663565a48656b52794e574a69536c426154444a534d33465762307869646c463662417030626a644e643039784f4464504e574a744d306842535868354d305a5a516b4a4259544a534e5563774e43396851307030556d5a5a4e454a5761576c4e62314a54515539725a6b684762456c4b6448647052455268436d56365a3141786455466152487078655446514d465533627a6c6964326852564551354e334534624751335245316959576f7864575a4f646a465864306f344c33565a546c5576545568464d454a575569395059566f4b556e41765532706b61554e6a576b6878636c5a335a48706b656a684c5555706e515842515756453062327078627a6778656d686b566b5a584d474979513368784f45525a4d545670616d4a50563268555457553163416f305330745252485a44534864775645395557444a364f5749305546427a6156524d4e6b307257546c4354574a76576c705157564e364c7a5661595468684d6c42745a556c474b314a3254464e35535538336331425a436d31525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
FERRODappnode,0xbeE3003A3f80a42E97b867d4A8e9c080f65947A4,0x000000000000000000000000000000000000000000000000000000000000002000000000000000000000000000000000000000000000000000000000000002644c5330744c5331435255644a54694253553045675546564354456c4449457446575330744c533074436b314a53554a4a616b464f516d64726357687261556335647a424351564646526b464254304e425554684254556c4a516b4e6e53304e42555556424e584d794e573076633077775658684c4e476f31536d68615a46554b5a323531596c4e795a6c567a4e6d67344d4568705a337074527a4e704e464656566e645362474e6b5a476c72636e55764e455a684e48644762576c7a5a55644762556449596d783362334a4a5756553551554e5864677052575452726230566a6231707a644574424f5464504e7a5676626b6858574338314d32637656577436656b4645576e646e52576459624564486233426f59575a4463464a47637a513251564e58543255786133677a436b5673566c567a516b4e484e456879536e646962473833646b6c6a55574e494e54686f5154597a566b356b4f4539304e57457a62566450524559344d46687a625655784d573150646d7447636d565a546d314f5455494b6479396e4d6a4e5861455261617a524d63473970623046794e6c4e734b334134523052324e545248516c49355247646d4d574672526d5a4d546b63325a6d4e6f56587077656d45314c7a687954556850515442774d67706b5744465752454e6f51557733574755335a47783265453955546d307252464a445a43747a57546c4e53457478656d356b5545566154575a6964574a4c5447525056555a52636b683162564a79576d785859576b30436c46525355524255554643436930744c5330745255354549464a545153425156554a4d53554d675330565a4c5330744c53304b00000000000000000000000000000000000000000000000000000000
